The Immortal Sun	1	CMM;PRIX;RIX	Effect:unknown	Players can't activate planeswalkers' loyalty abilities.
Beckoning Will-o'-Wisp	1	CLB	Effect:static_structure	Creatures attacking the last chosen player get +1/+0.
Maestros Ascendancy	1	PSNC;SNC	Swallow:Condition_If	Condition_If — Once during each of your turns, you may cast an instant or sorcery spell from your graveyard by sacrificing a creature in addition to paying
Breeches, Brazen Plunderer	1	CMR;LCC;PRM;SPG	ParseWarning:target-fallback	[warning:target-fallback] parse_target could not classify 'the top card of each of those opponents' libraries'
Heart of Bogardan	1	WTH	Trigger:When a player doesn't pay ~'s cumulative upkeep	When a player doesn't pay ~'s cumulative upkeep, ~ deals X damage to target player or planeswalker and each creature that player or that planeswalker's controll
Anya, Merciless Angel	0	C15;CM2;MKC;PZ1	NO-GAP-DETAILS	
Thieves' Auction	2	8ED;MMQ;PLST	Effect:choose;Effect:repeat	choose one of the exiled cards
To the Slaughter	1	PSOI;SOI	Effect:a	a planeswalker of their choice
Oblivion's Hunger	1	ZNR	Swallow:Condition_If	Condition_If — Target creature you control gains indestructible until end of turn. Draw a card if that creature has a +1/+1 counter on it. (Damage and effe
_____ _____ _____ Trespasser	1	UNF	Swallow:DynamicQty	DynamicQty — When this creature enters, you may put a name sticker on it. {3}{U}: This creature gets +1/+0 until end of turn for each name sticker on it.
Groom's Finery	0	DBL;VOW	NO-GAP-DETAILS	
Sex Appeal	2	UGL	Swallow:Condition_If;Swallow:Replacement_Instead	Replacement_Instead — Prevent the next 3 damage that would be dealt this turn to any number of targets, divided as you choose. If there are more people in the r
Birgi, God of Storytelling	1	KHM;PKHM;PRM	Swallow:DynamicQty	DynamicQty — Whenever you cast a spell, add {R}. Until end of turn, you don't lose this mana as steps and phases end. Creatures you control can boast twi
Johan	1	BCHR;CHR;LEG	Effect:attacking	attacking doesn't cause creatures you control to tap this combat if ~ is untapped
Even the Odds	0	FUT	NO-GAP-DETAILS	
Weight of Spires	1	DIS	Effect:deal	~ deals damage to target creature equal to the number of nonbasic lands that creature's controller controls.
Haldan, Avid Arcanist	1	C20	Effect:static_structure	You may play lands and cast noncreature spells from among cards you exiled that have fetch counters on them, and you may spend mana as though it were mana of an
Reality Is Mine to Control	1	DSC	Effect:abandon	abandon this scheme
Clam-I-Am	1	UGL	Effect:effect_structure	If you roll a 3 on a six-sided die, you may reroll that die.
Breach the Multiverse	1	MOM;PMOM	Swallow:DynamicQty	DynamicQty — Each player mills ten cards. For each player, choose a creature or planeswalker card in that player's graveyard. Put those cards onto the ba
Karfell Harbinger	1	KHM	Effect:spend	Spend this mana only to foretell a card from your hand or cast an instant or sorcery spell
Party Dude	1	TMT	Trigger:Whenever one or more of your opponents are attacked	Whenever one or more of your opponents are attacked, up to one target attacking creature gets +X/+X until end of turn, where X is the number of cards in your ha
Ellywick Tumblestrum	1	AFR;PAFR;PRM	Swallow:DynamicQty	DynamicQty — [+1]: Venture into the dungeon. (Enter the first room or advance to the next room.) [−2]: Look at the top six cards of your library. You m
Snowblind	1	ICE	Effect:static_structure	Enchanted creature gets -X/-Y. If that creature is attacking, X is the number of snow lands defending player controls. Otherwise, X is the number of snow lands 
Demon of Wailing Agonies	0	C14	NO-GAP-DETAILS	
Ghostfire Blade	1	KTK;PRM;UGIN	Effect:static_structure	~'s equip ability costs {2} less to activate if it targets a colorless creature.
Holistic Wisdom	1	ODY	Swallow:Condition_If	Condition_If — {2}, Exile a card from your hand: Return target card from your graveyard to your hand if it shares a card type with the card exiled this way
Decorated Champion	1	BBD	Trigger:Whenever another Warrior your team controls enters	Whenever another Warrior your team controls enters, put a +1/+1 counter on ~.
Compleated Clone Shell	1	UNK	Effect:look	look at four random cards from your sideboard
Contraband Livestock	0	CLB;PLST	NO-GAP-DETAILS	
Afterlife from the Loam	2	TDC	Effect:for;Effect:they're	For each player, choose up to one target creature card in that player's graveyard. Put those cards onto the battlefield under your control. They're Zombies in a
Sorcerer Class	1	AFR;PAFR	Effect:spend	Spend this mana only to cast an instant or sorcery spell or to gain a Class level
Essence Vortex	2	ICE	Swallow:Condition_Unless;Swallow:DynamicQty	DynamicQty — Destroy target creature unless its controller pays life equal to its toughness. A creature destroyed this way can't be regenerated.
Kaheera, the Orphanguard	1	IKO;MUL;PIKO;PRM	Effect:unknown	Companion — Each creature card in your starting deck is a Cat, Elemental, Nightmare, Dinosaur, or Beast card.
The Keeper of Dark Pacts	1	UNK	Effect:double	double the amount of life you lose and cards you draw for the rest of the game from this ability
Plate Spinning	2	UNF	Effect:balance;Effect:when	balance a card from outside the game on one of your fingertips
Shah of Naar Isle	1	FUT	Trigger:When ~'s echo cost is paid	When ~'s echo cost is paid, each opponent may draw up to three cards.
Thaumaton Torpedo	1	EOE	Swallow:Duration_ThisTurn	Duration_ThisTurn — {6}, {T}, Sacrifice this artifact: Destroy target nonland permanent. This ability costs {3} less to activate if you attacked with a Spacecra
Teferi's Time Twist	1	WAR	Swallow:Condition_If	Condition_If — Exile target permanent you control. Return that card to the battlefield under its owner's control at the beginning of the next end step. If 
Ghastly Demise	2	CMR;ODY;WC02	Swallow:Condition_If;Swallow:DynamicQty	DynamicQty — Destroy target nonblack creature if its toughness is less than or equal to the number of cards in your graveyard.
Concussive Bolt	1	MBS	Effect:creatures	Metalcraft — If you control three or more artifacts, creatures controlled by that player or by that planeswalker's controller can't block this turn.
Command Power Plant	1	UNK	Swallow:Condition_If	Condition_If — {T}: Add one mana of any color in your commander's color identity. If you control a Command Tower and a Command Mine, add two mana of any co
Rite of Ruin	3	AVR	Effect:choose;ParseWarning:target-fallback	Choose an order for artifacts, creatures, and lands. Each player sacrifices one permanent of their choice of the first type, sacrifices two of their choice of t
Deceiver of Form	1	OGW;POGW	Effect:have	have creatures you control other than ~ become copies of that card
Blinkmoth Nexus	0	2XM;DST;EOS;HA4;MM2;MMA;TD2;WC04	NO-GAP-DETAILS	
Unsanctioned Ancient Juggler	1	SUNF	Effect:unknown	{TK}{TK} — Whenever ~ attacks, bolster 1.
Gift Shop	2	UNF	Effect:choose;Effect:unknown	• Create a 1/1 red Balloon creature token with flying.
Ogre Geargrabber	1	SOM	Effect:when	When you lose control of that Equipment, unattach it
Timeline Inquiry	1	MSC	Effect:Unsupported unless clause	discard a card unless this spell was cast using teamwork (unless: this spell was cast using teamwork)
Moorland Rescuer	1	MIC	Swallow:DynamicQty	DynamicQty — When this creature dies, return any number of other creature cards with total power X or less from your graveyard to the battlefield, where 
Strategy, Schmategy	3	UGL;UND	Effect:do;Effect:have;Effect:repeat	have the indicated effect
Court of Ambition	1	CMR;PRM	Effect:Unsupported unless clause	lose 6 life unless they discard two cards (unless: they discard two cards)
Boreas Charger	1	C18;C21;PZ2;VOC	Swallow:DynamicQty	DynamicQty — Flying When this creature leaves the battlefield, choose an opponent who controls more lands than you. Search your library for a number of P
Case of the Uneaten Feast	1	MKM;PMKM	Swallow:Optional_YouMay	Optional_YouMay — Whenever a creature you control enters, you gain 1 life. To solve — You've gained 5 or more life this turn. (If unsolved, solve at the beg
Grimoire of the Dead	1	C19;ISD;PLST;SCD	Effect:they're	They're black Zombies in addition to their other colors and types
Thopter Pie Network	2	HHO	Effect:eat;Effect:use	Use food to represent the token
Battle for Bretagard	1	CMM;KHM;PKHM	Swallow:DynamicQty	DynamicQty — (As this Saga enters and after your draw step, add a lore counter. Sacrifice after III.) I — Create a 1/1 white Human Warrior creature tok
The First Tyrannic War	1	40K	Effect:it	it enters with a number of +1/+1 counters on it equal to the number of lands you control
Discordant Dirge	1	USG	Swallow:DynamicQty	DynamicQty — At the beginning of your upkeep, you may put a verse counter on this enchantment. {B}, Sacrifice this enchantment: Look at target opponent's
Fateful Tempest	2	SOC	Effect:deal;Effect:vote	Council's dilemma — Starting with you, each player votes for past or present. You mill a card for each past vote, then ~ deals damage to each opponent equal to 
New Perspectives	1	AKH;AKR;C20;PAKH	Static:AlternativeKeywordCost(Cycling)	As long as you have seven or more cards in hand, you may pay {0} rather than pay cycling costs.
Elenda, Saint of Dusk	0	FDN;PFDN	NO-GAP-DETAILS	
Swarming Goblins	0	AFR;PLST	NO-GAP-DETAILS	
Deep-Fried Plague Myr	1	SUNF	Effect:unknown	{TK}{TK} — Whenever ~ attacks, scry 1.
Surgeon General Commander	2	ULST;UND	Effect:enchant,;Trigger:Whenever you augment	Whenever you augment, enchant, or mutate a creature you control, draw a card.
Obscura Interceptor	1	PSNC;SNC	Effect:when	When it connives this way, return up to one target spell to its owner's hand
Letter Bomb	2	UNH	Effect:sign;Effect:when	sign it
Path of the Enigma	1	MOC	Swallow:Condition_If	Condition_If — Target player draws four cards. Will of the Planeswalkers — Starting with you, each player votes for planeswalk or chaos. If planeswalk ge
Thermal Flux	1	CSP	Effect:isn't	isn't snow
Mondassian Colony Ship	1	WHO	Swallow:DynamicQty	DynamicQty — Whenever a creature attacks, it gets +1/+1 until end of turn for each other creature its controller controls that shares a creature type wit
Windy City Aven	1	UNK	Effect:unknown	Ascend MagicCon: Chicago
Loreseeker's Stone	1	C14;CM2;CMA;CMR	Effect:this	This ability costs {1} more to activate for each card in your hand
Gandalf, Westward Voyager	1	LTC	Effect:otherwise	Otherwise
The Inspector Inspector	1	UNK	Effect:static_structure	Other creatures you control enter the battlefield as a copy of Thraben Inspector.
Angelic Field Marshal	0	C14;CMM;PLST	NO-GAP-DETAILS	
Tarkir Charm	3	UNK	Effect:bathe;Effect:hordeling;Effect:sarkhan's	Bathe in Dragonfire
Rampaging Geoderm	1	MOM	Swallow:Condition_If	Condition_If — Trample, haste Whenever you attack, target attacking creature gets +1/+1 until end of turn. If it's attacking a battle, put a +1/+1 counter 
The Sphere	2	PUNK	Effect:amass;Effect:round	round both its power and toughness up to the nearest 5
Charmed Pendant	1	ODY	Effect:for	{T}, Mill a card: For each colored mana symbol in the milled card's mana cost, add one mana of that color. Activate only as an instant.
Super-Duper Lost	1	UNF	Effect:put	Put target creature into its owner's library just beneath the top X cards of that library, where X is the number of doors you can see from your seat.
Riku of Many Paths	2	OTJ;POTJ	Swallow:DynamicQty;Swallow:Modal_DynamicMaxDropped	DynamicQty — Whenever you cast a modal spell, choose up to X, where X is the number of times you chose a mode for that spell — • Exile the top card o
Liege of the Tangle	1	2XM;SOM	Effect:have	have an awakening counter on it
Havengul Mystery	1	SLD;SLX	Trigger:When the creature put onto the battlefield with ~ leaves the battlefield	When the creature put onto the battlefield with ~ leaves the battlefield, transform ~.
Inventive Wingsmith	1	OTJ	Swallow:Duration_ThisTurn	Duration_ThisTurn — At the beginning of your end step, if you haven't cast a spell from your hand this turn and this creature doesn't have a flying counter on i
Ancestral Hot Dog Minotaur	1	SUNF	Effect:unknown	{TK}{TK} — 1/4
Leori, Sparktouched Hunter	1	CMM	Effect:choose	choose a planeswalker type
Glissa Sunseeker	2	MRD;SLD	Swallow:Condition_If;Swallow:DynamicQty	DynamicQty — First strike {T}: Destroy target artifact if its mana value is equal to the amount of unspent mana you have.
Rite of the Serpent	1	KTK;PLST	Swallow:Condition_If	Condition_If — Destroy target creature. If that creature had a +1/+1 counter on it, create a 1/1 green Snake creature token.
Jeweled Lotus	1	CMM;CMR;PRM	Effect:spend	Spend this mana only to cast your commander
Ghazbán Ogress	1	UGL	Swallow:Condition_If	Condition_If — When this creature enters, if one player has won more Magic games that day than any other player, that player gains control of this creature
Interrogation Robot	1	UNK	Effect:create	Create a copy of the card with the chosen name
Relic Axe	1	J25;ZNR	Swallow:Condition_If	Condition_If — When this Equipment enters, attach it to target creature you control. Equipped creature gets +1/+1. If it's a Warrior, it gets +2/+1 instead
Hatchery Sliver	1	CMM	Effect:static_structure	Each Sliver spell you cast has replicate. The replicate cost is equal to its mana cost.
Shellfish Scholar	1	YBLB	Effect:spells	Threshold — {T}: Spells you cast from your graveyard this turn cost {2} less to cast. Activate only if seven or more cards are in your graveyard.
Auntie Flint	1	UNK	Swallow:Condition_If	Condition_If — Mono Eminence — If Auntie Flint is on the battlefield or in the command zone and your deck's color identity is mono-black, creatures you c
Backup Plan	1	CNS	Effect:effect_structure	Draw an additional hand of seven cards as the game begins. Before taking mulligans, shuffle all but one of your hands into your library.
The Fact Checker	3	UNK	Effect:replacement_structure;Effect:tell;Effect:they	If you would guess a card, instead just choose the outcome you want.
Orzhov Advokist	1	C16;C21;CM2;CMR;MIC;MKC;NCC;PLST;PZ2	Effect:creatures	creatures that player controls can't attack you or planeswalkers you control
Karai, Future of the Foot	1	TMT	Swallow:Duration_ThisTurn	Duration_ThisTurn — Sneak {2}{W}{B} (You may cast this spell for {2}{W}{B} if you also return an unblocked attacker you control to hand during the declare block
Familiar Beeble Mascot	2	SUNF	Effect:static_structure;Effect:unknown	{TK}{TK} — Whenever ~ attacks, untap target permanent.
Sacrifice Play	1	UST	Effect:a	A person outside the game chooses an attacking or blocking creature target opponent controls. That player sacrifices that creature.
Plundered Statue	2	TBTH	Effect:reveal;Effect:the	reveal an additional card from the top of the Horde's library
Draconic Debut	1	YWOE	Effect:the	The next Dragon creature spell you cast costs {X} less to cast.
Backdraft	1	LEG	Effect:deal	deal damage to that player equal to half the damage dealt by one of those sorcery spells this turn, rounded down
Fevered Visions	1	PSOI;SIR;SOI;TLE	Swallow:Condition_If	Condition_If — At the beginning of each player's end step, that player draws a card. If the player is your opponent and has four or more cards in hand, thi
Aluren	1	TMP;TPR	Effect:static_structure	Any player may cast creature spells with mana value 3 or less without paying their mana costs and as though they had flash.
Sworn Defender	1	ALL	Effect:~'s	{1}: ~'s power becomes the toughness of target creature blocking or being blocked by ~ minus 1 until end of turn, and its toughness becomes 1 plus the power of 
Foul-Tongue Invocation	1	DTK;IMA	Swallow:Condition_If	Condition_If — As an additional cost to cast this spell, you may reveal a Dragon card from your hand. Target player sacrifices a creature of their choice. 
Forget	1	5ED;6ED;HML	Effect:draw	draw as many cards as they discarded this way
Invader Parasite	1	NPH	Trigger:Whenever a land an opponent controls with the same name as the exiled card enters	Whenever a land an opponent controls with the same name as the exiled card enters, ~ deals 2 damage to that player.
Pin Collector's Booth	1	PUNK	Effect:create	create a Pin token attached to target attacking creature you control
Hosting Season	1	UNK	Effect:unknown	While it's October 25th, 2024, whenever you cast your commander, create a token that's a copy of it except it isn't legendary.
Crater's Claws	1	KTK;PKTK	Effect:deal	Ferocious — ~ deals X plus 2 damage instead if you control a creature with power 4 or greater.
My Forces Are Innumerable	1	OE01	Effect:abandon	abandon this scheme
Shuriken	1	BOK;PLST	Effect:Unsupported unless clause	That creature's controller gains control of ~ unless it was unattached from a Ninja (unless: it was unattached from a ninja)
Juggletron	1	UNF	Swallow:DynamicQty	DynamicQty — Trample Whenever this creature attacks, you may put an art sticker on it. This creature gets +3/+0 for each item in its art that's not touch
Splitting the Powerstone	1	BRO	Swallow:Condition_If	Condition_If — As an additional cost to cast this spell, sacrifice an artifact. Create two tapped Powerstone tokens. If the sacrificed artifact was legenda
Stalking Leonin	1	C17;C21;MKC;PLST;PZ2	Effect:effect_structure	Reveal the player you chose: Exile target creature that's attacking you if it's controlled by the chosen player. Activate only once.
Dreadlight Monstrosity	1	DBL;VOW	Swallow:Condition_If	Condition_If — Ward {2} (Whenever this creature becomes the target of a spell or ability an opponent controls, counter it unless that player pays {2}.) {3}
Foraging Wickermaw	1	ECL	Effect:become	become that color
Distended Mindbender	1	EMN;INR;PEMN;SIR	Effect:choose	choose from it a nonland card with mana value 3 or less and a card with mana value 4 or greater
Thelon's Chant	2	FEM	Effect:Unsupported unless clause;Trigger:Whenever a player puts a Swamp onto the battlefield	Whenever a player puts a Swamp onto the battlefield, ~ deals 3 damage to that player unless the player puts a -1/-1 counter on a creature they control.
Advice from the Fae	1	SHM	Effect:otherwise	Otherwise
Retraced Image	1	TOR	Swallow:Condition_If	Condition_If — Reveal a card in your hand, then put that card onto the battlefield if it has the same name as a permanent.
You, Magic Playtester	1	UNK	Effect:increase	Increase or decrease a number of your choice on it by one
Scriv, the Obligator	2	SOC	Swallow:Condition_If;Swallow:Duration_UntilEndOfTurn	Duration_UntilEndOfTurn — Flying, deathtouch Whenever Scriv enters or attacks, create a white Aura enchantment token named Contract attached to target creature 
Aven Heartstabber	0	PSNC;SNC	NO-GAP-DETAILS	
Zabaz, the Glimmerwasp	1	J21;MH2;PMH2;PRM	Effect:replacement_structure	If a modular triggered ability would put one or more +1/+1 counters on a creature you control, that many plus one +1/+1 counters are put on it instead.
Microscope	0	MB2	NO-GAP-DETAILS	
Sigarda's Splendor	2	DBL;MID;PMID;PRM	Effect:note;Effect:unknown	As ~ enters, note your life total.
Azula, Ruthless Firebender	1	TLE	Effect:get	get an experience counter for each player who discarded a card
Pirk, Heroic Captain	4	UNK	Effect:create;Effect:it's;Effect:name;Trigger:Whenever you fully station a Spacecraft	create a legendary Spacecraft token
Galactus, Devourer of Worlds	1	MSC	Effect:unknown	Insatiable Hunger — ~ attacks an opponent with the most life among your opponents each combat if able unless you control a creature named Silver Surfer, ~'s Her
Princess Luna	2	PTG	Effect:as;Effect:choose	choose cards you own from outside the game with a moon in their art
Spiritual Focus	1	MMQ	Trigger:Whenever a spell or ability an opponent controls causes you to discard a card	Whenever a spell or ability an opponent controls causes you to discard a card, you gain 2 life and you may draw a card.
The Cinematic Phoenix	1	PH19	Swallow:Condition_If	Condition_If — Flying, haste, protection from red {1}, {T}: Return target legendary creature card from your graveyard to the battlefield. Tap six untapped 
Winter's Demonmech	2	UNK	Effect:create;Effect:effect_structure	You can't include this card in your deck if you're on Team Cloudspire.
Paragon of Modernity	1	SNC	Swallow:Condition_If	Condition_If — Flying {3}: This creature gets +1/+1 until end of turn. If exactly three colors of mana were spent to activate this ability, put a +1/+1 cou
Tifa's Limit Break	0	FIN	NO-GAP-DETAILS	
Forge Anew	1	LTR;PLTR;SLD	Effect:unknown	During your turn, you may activate equip abilities any time you could cast an instant.
Rith, the Awakener	1	DDE;DMR;DRB;INV;PLST	Swallow:DynamicQty	DynamicQty — Flying Whenever Rith deals combat damage to a player, you may pay {2}{G}. If you do, choose a color, then create a 1/1 green Saproling creat
Undiscovered Paradise	1	PRM;VIS;WC97;WC98	Effect:during	During your next untap step, as you untap your permanents
Biting Remark	1	CMB1;CMB2	Effect:unknown	Scrycast {0}
Etrata, the Silencer	1	GK1;GRN;PGRN	Swallow:Condition_If	Condition_If — Etrata can't be blocked. Whenever Etrata deals combat damage to a player, exile target creature that player controls and put a hit counter o
Radiate	1	SLD;TOR	Swallow:DynamicQty	DynamicQty — Choose target instant or sorcery spell that targets only a single permanent or player. Copy that spell for each other permanent or player th
Consuming Blob	1	DBL;MID;PMID;PRM	Effect:create	create a green Ooze creature token with "~'s power is equal to the number of card types among cards in your graveyard and its toughness is equal to that number 
Kraken of the Straits	1	BNG	Swallow:DynamicQty	DynamicQty — Creatures with power less than the number of Islands you control can't block this creature.
Bounty of Might	0	GRN;PGRN	NO-GAP-DETAILS	
Curse Artifact	1	DRK	Effect:Unsupported unless clause	~ deals 2 damage to that player unless they sacrifice that artifact (unless: they sacrifice that artifact)
Soul Servitude	2	YNEO	Effect:conjure;Effect:when	When they do, you may discard a card
Unblinking Observer	1	DBL;MID	Effect:spend	Spend this mana only to pay a disturb cost or cast an instant or sorcery spell
Contagion Dispenser	1	YONE	Trigger:Whenever you proliferate during your turn	Whenever you proliferate during your turn, draft a card from ~'s spellbook. This ability triggers only once each turn.
Clockwork Beast	2	2ED;30A;3ED;4BB;4ED;5ED;BTD;CED;CEI;FBB;ITP;LEA;LEB;ME1;RQS;SUM	Effect:can't;Effect:put	{X}, {T}: Put up to X +1/+0 counters on ~. This ability can't cause the total number of +1/+0 counters on ~ to be greater than seven. Activate only during your 
Temple of Cyclical Time	1	LCI	Swallow:Condition_If	Condition_If — (Transforms from Ojer Pakpatiq, Deepest Epoch.) {T}: Add {U}. Remove a time counter from this land. {2}{U}, {T}: Transform this land. Activa
Jandor's Ring	1	3ED;ARN;FBB;SUM	Swallow:Duration_ThisTurn	Duration_ThisTurn — {2}, {T}, Discard the last card you drew this turn: Draw a card.
Kaya, Intangible Slayer	1	ONE;PONE	Swallow:Condition_If	Condition_If — Hexproof [+2]: Each opponent loses 3 life and you gain 3 life. [0]: You draw two cards. Then each opponent may scry 1. [−3]: Exile target 
Ornate Imitations	1	YDFT	Effect:for	For each number between 1 and X, conjure a duplicate of a random creature card with that mana value onto the battlefield.
Neriv, Crackling Vanguard	1	TDC	ParseWarning:target-fallback	[warning:target-fallback] parse_target could not classify 'a number of cards from the top of your library equal to the number of differently named tokens you co
Bram, Baguette Brawler	1	UNK	Effect:static_structure	Each noncreature Food you control is an Equipment with equip {1} and "Equipped creature gets +1/+1."
Agyrem	1	OHOP;OPCA	Effect:creatures	creatures can't attack you until a player planeswalks
The Conundrum of Bowls	1	YWOE	Effect:count	Count the number of cards in your hand
Spelltwine	1	C16;C17;DDM;M13;PRM	Swallow:Condition_If	Condition_If — Exile target instant or sorcery card from your graveyard and target instant or sorcery card from an opponent's graveyard. Copy those cards. 
Tormented Thoughts	1	JOU;ORI	Swallow:DynamicQty	DynamicQty — As an additional cost to cast this spell, sacrifice a creature. Target player discards a number of cards equal to the sacrificed creature's 
Deal Damage	2	UNH	Swallow:Condition_If;Swallow:Optional_YouMay	Optional_YouMay — Deal Damage deals 4 damage to any target. Gotcha — If an opponent says "deal" or "damage," you may say "Gotcha!" When you do, return Deal 
Unforge	1	DST	Swallow:Condition_If	Condition_If — Destroy target Equipment. If that Equipment was attached to a creature, Unforge deals 2 damage to that creature.
Yawgmoth's Will	1	G07;PRM;USG;VMA;WC00;WC99	Effect:play	Until end of turn, you may play lands and cast spells from your graveyard. If a card would be put into your graveyard from anywhere this turn, exile that card i
Mycelic Ballad	1	YLCI	Effect:starting	Starting intensity 2
Vexyr, Ich-Tekik's Heir	1	YONE	Trigger:Whenever you seek one or more cards	Whenever you seek one or more cards, create a 3/3 colorless Phyrexian Golem artifact creature token.
Gurzigost	2	TOR	Effect:Unsupported unless clause;Effect:assign	{G}{G}, Discard a card: You may have ~ assign its combat damage this turn as though it weren't blocked.
Elite Spellbinder	1	PRM;PSTX;SLC;STX	Effect:a	A spell cast this way costs {2} more to cast
Tome of Gadwick	1	YWOE	Effect:conjure	conjure a random card from ~'s spellbook into your hand
Juggernaut Peddler	1	YDMU	Effect:conjures	conjures a card named Juggernaut into their hand
Yes Man, Personal Securitron	1	PIP	Effect:when	When they do, you draw two cards
Gold Mine	2	CMB1;CMB2	Cost:Mark one of ~'s unmarked nodes;Effect:unknown	Mark one of ~'s unmarked nodes
Nazahn, Revered Bladesmith	1	C17;PZ2	Effect:otherwise	Otherwise
Phoebe, Head of S.N.E.A.K.	1	ULST;UST	Effect:~	{2}{U}{B}: ~ permanently steals target creature's text box.
Crescendo Conductor	1	YSOS	Trigger:Whenever you conjure one or more cards	Whenever you conjure one or more cards, ~ becomes prepared.
Neverwinter Hydra	1	AFC	Swallow:DynamicQty	DynamicQty — As this creature enters, roll X d6. It enters with a number of +1/+1 counters on it equal to the total of those results. Trample Ward {4} (W
Winter Soldier, Reborn Avenger	1	MSC	Swallow:Condition_If	Condition_If — Whenever Winter Soldier attacks, return target creature card with mana value less than or equal to Winter Soldier's power from your graveyar
Pulse of the Hunter Maze	1	UNK	Swallow:Condition_If	Condition_If — Target opponent gets a poison counter. Then, if you have more poison counters than that player, return Pulse of the Hunter Maze to its owner
Bloatfly Swarm	1	PIP	Swallow:DynamicQty	DynamicQty — Flying This creature enters with five +1/+1 counters on it. If damage would be dealt to this creature while it has a +1/+1 counter on it, pr
Shadrix Silverquill	1	PRM;PSTX;SOC;STX;TDC	Swallow:Optional_YouMay	Optional_YouMay — Flying, double strike At the beginning of combat on your turn, you may choose two. Each mode must target a different player. • Target play
Ouphe Vandals	1	5DN	Swallow:Condition_If	Condition_If — {G}, Sacrifice this creature: Counter target activated ability from an artifact source and destroy that artifact if it's on the battlefield.
Nightkin Ambusher	0	PIP	NO-GAP-DETAILS	
Reclamation	1	ICE	Swallow:DynamicQty	DynamicQty — Black creatures can't attack unless their controller sacrifices a land of their choice for each black creature they control that's attacking
Sticky Kavu Daredevil	2	SUNF	Effect:static_structure;Effect:unknown	{TK}{TK} — Whenever ~ dies, you may return target creature to its owner's hand.
Stonebinder's Familiar	1	STX	Trigger:Whenever one or more cards are put into exile during your turn	Whenever one or more cards are put into exile during your turn, put a +1/+1 counter on ~. This ability triggers only once each turn.
The Keeper of Kaldra	1	UNK	Effect:add	add Helm of Kaldra, Shield of Kaldra, and Sword of Kaldra as your companions
Shredder, Shadow Master	1	TMC	Effect:for	for each other opponent, create a token that's a copy of ~ tapped and attacking that player, except it isn't legendary
Siren's Call	1	2ED;30A;3ED;4BB;4ED;CED;CEI;FBB;LEA;LEB;SUM	Effect:creatures	Creatures the active player controls attack this turn if able.
Overwhelming Splendor	1	AKR;HOU;PHOU	Effect:static_structure	Enchanted player can't activate abilities that aren't mana abilities or loyalty abilities.
Royal Decree	2	ALL;ME2	Effect:or;Trigger:Whenever a Swamp, Mountain, black permanent	Whenever a Swamp, Mountain, black permanent, or red permanent becomes tapped, ~ deals 1 damage to that permanent's controller.
Miss Demeanor	1	UGL	Effect:compliment	compliment that player on their game play
Oculus Whelp	0	MOM	NO-GAP-DETAILS	
Gather the Townsfolk	1	DDQ;DKA;INR;PRM;PW12	Effect:create	Fateful hour — If you have 5 or less life, create five of those tokens instead.
Spoils of the Vault	1	MRD;UMA	Swallow:DynamicQty	DynamicQty — Choose a card name. Reveal cards from the top of your library until you reveal a card with that name, then put that card into your hand. Exi
Watcher of Hours	1	MKC	Trigger:Whenever you remove a time counter from this card while it's exiled	Whenever you remove a time counter from this card while it's exiled, surveil 1.
Ebondeath, Dracolich	1	AFR;PAFR;PRM;SLD	Swallow:Condition_If	Condition_If — Flash Flying Ebondeath enters tapped. You may cast this card from your graveyard if a creature not named Ebondeath, Dracolich died this turn
Sanity Grinding	1	EVE	Effect:for	For each blue mana symbol in the mana costs of the revealed cards, target opponent mills a card
Celestial Convergence	1	PCY	Effect:the	the game is a draw
Wheel of Sun and Moon	1	PLST;SHM;SLD	Effect:replacement_structure	If a card would be put into enchanted player's graveyard from anywhere, instead that card is revealed and put on the bottom of that player's library.
Joust	1	ELD	Effect:target	target creature you don't control
Vile Bile	1	UNH	Trigger:Whenever a player's skin or fingernail touches ~	Whenever a player's skin or fingernail touches ~, that player loses 2 life.
Kambal, Profiteering Mayor	1	OTJ;POTJ	Swallow:DynamicQty	DynamicQty — Whenever one or more tokens your opponents control enter, for each of them, create a tapped token that's a copy of it. This ability triggers
Demonic Hordes	1	2ED;30A;3ED;CED;CEI;FBB;LEA;LEB;ME4;SUM	Effect:empty	
Celes, Rune Knight	1	FIC	Swallow:Condition_If	Condition_If — When Celes enters, discard any number of cards, then draw that many cards plus one. Whenever one or more other creatures you control enter, 
Riddles in the Dark	1	HOB;PSPL	Effect:choose	choose one of the piles
Sutured Ghoul	1	JUD;M12	Effect:unknown	As ~ enters, exile any number of creature cards from your graveyard.
Immersturm Battlefield	1	MB2	Effect:unknown	Host {1}{R}
Extremely Slow Zombie	1	UST	Effect:unknown	Last strike
Shape of the Wiitigo	1	CSP	Effect:otherwise	Otherwise
Pixie Guide	1	AFR	Effect:replacement_structure	Grant an Advantage — If you would roll one or more dice, instead roll that many dice plus one and ignore the lowest roll.
Astarion's Thirst	1	CLB;PCLB	ParseWarning:target-fallback	[warning:target-fallback] parse_target could not classify 'a commander creature you control'
Mycosynthwave	2	PSSC	Effect:effect_structure;Effect:unknown	All cards that aren't on the battlefield, spells, and permanents are colorless.
Dream-Thief's Bandana	1	OTC	Effect:can	can be spent to cast that spell
Thayan Evokers	1	HBG	Trigger:Whenever you conjure one or more cards	Whenever you conjure one or more cards, put a +1/+1 counter on ~.
